County,Year,Index Total,Violent Total,Murder,Rape,Robbery,Aggravated Assault,Property Total,Burglary,Larceny,Motor Vehicle Theft
Oneida,1991,793,37,1,13,2,21,756,223,517,16
Oneida,1990,591,13,0,4,4,5,578,174,367,37
Oneida,2015,623,124,0,49,5,70,499,121,349,29
Oneida,2014,601,69,1,7,2,59,532,155,356,21
Oneida,2013,632,56,1,10,2,43,576,145,401,30
Oneida,2012,754,63,1,8,1,53,691,203,463,25
Oneida,2011,739,74,1,13,1,59,665,192,456,17
Oneida,2010,682,67,3,9,6,49,615,192,396,27
Oneida,2009,795,83,2,16,7,58,712,206,501,5
Oneida,2008,761,76,1,13,6,56,685,181,485,19
Oneida,2007,922,95,0,5,4,86,827,267,538,22
Oneida,2006,723,83,1,9,1,72,640,197,423,20
Oneida,2005,767,68,1,9,5,53,699,160,517,22
Oneida,2004,745,58,0,3,3,52,687,216,451,20
Oneida,2003,657,80,0,6,1,73,577,187,368,22
Oneida,2002,688,79,0,7,4,68,609,185,404,20
Oneida,2001,661,95,2,6,3,84,566,161,388,17
Oneida,2000,689,94,0,3,2,89,595,188,392,15
Oneida,1999,773,85,2,3,6,74,688,132,528,28
Oneida,1998,697,91,0,7,4,80,606,239,348,19
Oneida,1997,804,112,0,7,2,103,692,184,488,20
Oneida,1996,903,99,2,4,4,89,804,224,558,22
Oneida,1995,1082,88,1,3,6,78,994,327,641,26
Oneida,1994,880,60,1,5,2,52,820,256,540,24
Oneida,1993,996,54,2,3,3,46,942,240,673,29
Oneida,1992,1196,46,0,6,5,35,1150,321,819,10
Oneida,1991,1479,59,1,5,5,48,1420,418,979,23
Oneida,1990,1453,63,1,3,4,55,1390,304,1055,31
Oneida,2015,10,0,0,0,0,0,10,4,6,0
Oneida,2014,9,0,0,0,0,0,9,1,8,0
Oneida,2013,10,0,0,0,0,0,10,2,8,0
Oneida,2012,26,0,0,0,0,0,26,2,24,0
Oneida,2011,21,0,0,0,0,0,21,7,14,0
Oneida,2010,22,0,0,0,0,0,22,4,18,0
Oneida,2009,27,1,0,0,1,0,26,6,20,0
Oneida,2008,16,0,0,0,0,0,16,5,10,1
Oneida,2007,15,1,0,0,0,1,14,2,12,0
Oneida,2006,15,0,0,0,0,0,15,3,11,1
Oneida,2005,13,2,0,0,1,1,11,0,10,1
Oneida,2004,16,1,0,0,0,1,15,1,13,1
Oneida,2003,17,0,0,0,0,0,17,1,16,0
Oneida,2002,28,1,0,0,0,1,27,4,23,0
Oneida,2001,24,0,0,0,0,0,24,2,22,0
Oneida,2000,20,1,0,0,0,1,19,3,16,0
Oneida,1999,16,1,0,0,0,1,15,1,13,1
Oneida,1998,28,1,0,0,0,1,27,8,18,1
Oneida,1997,28,2,0,0,0,2,26,4,22,0
Oneida,1996,34,5,0,0,0,5,29,3,26,0
Oneida,1995,24,2,0,0,0,2,22,2,20,0
Oneida,1994,27,3,0,0,0,3,24,3,21,0
Oneida,1992,24,2,0,0,0,2,22,2,20,0
Oneida,1991,14,3,0,0,0,3,11,1,10,0
Oneida,1990,12,1,0,0,0,1,11,3,8,0
Oneida,2015,658,40,0,12,11,17,618,122,482,14
Oneida,2014,657,32,2,5,7,18,625,156,450,19
Oneida,2013,709,47,4,0,23,20,662,157,470,35
Oneida,2012,514,46,0,8,21,17,468,133,310,25
Oneida,2011,467,26,1,1,9,15,441,109,311,21
Oneida,2010,688,40,1,5,8,26,648,158,464,26
Oneida,2009,730,30,0,3,14,13,700,157,516,27
Oneida,2008,652,41,2,8,14,17,611,111,466,34
Oneida,2007,571,40,1,7,8,24,531,119,383,29
Oneida,2006,611,45,1,3,10,31,566,154,381,31
Oneida,2005,676,49,0,8,10,31,627,164,428,35
Oneida,2004,751,48,1,16,11,20,703,172,491,40
Oneida,2003,797,51,0,5,23,23,746,200,504,42
Oneida,2002,770,63,1,8,28,26,707,200,472,35
Oneida,2001,909,51,0,6,16,29,858,225,582,51
Oneida,2000,725,47,1,7,15,24,678,183,445,50
Oneida,1999,746,38,1,3,18,16,708,183,460,65
Oneida,1998,844,50,1,7,25,17,794,245,501,48
Oneida,1997,1047,57,1,4,30,22,990,337,606,47
Oneida,1996,1061,56,1,7,26,22,1005,267,675,63
Oneida,1995,1009,55,2,6,31,16,954,185,724,45
Oneida,1994,1050,71,2,13,20,36,979,279,638,62
Oneida,1993,906,62,0,9,14,39,844,215,580,49
Oneida,1992,1030,46,0,3,23,20,984,200,738,46
Oneida,1991,1223,62,0,8,26,28,1161,264,839,58
Oneida,1990,1144,51,0,10,6,35,1093,289,747,57
Oneida,2015,18,4,0,0,0,4,14,5,9,0
Oneida,2014,22,0,0,0,0,0,22,7,15,0
Oneida,2013,41,4,0,0,0,4,37,14,23,0
Oneida,2012,39,4,0,0,0,4,35,9,26,0
Oneida,2011,37,1,0,0,1,0,36,6,30,0
Oneida,2010,23,0,0,0,0,0,23,8,15,0
Oneida,2009,24,1,0,0,0,1,23,5,18,0
Oneida,2008,14,2,0,0,0,2,12,0,12,0
Oneida,2007,17,0,0,0,0,0,17,5,12,0
Oneida,2006,22,2,0,0,1,1,20,6,14,0
Oneida,2005,31,3,0,0,1,2,28,5,22,1
Oneida,2004,66,2,0,0,0,2,64,4,60,0
Oneida,2003,52,1,0,1,0,0,51,5,45,1
Oneida,2002,2,0,0,0,0,0,2,0,2,0
Oneida,2001,11,0,0,0,0,0,11,3,7,1
Oneida,2000,13,1,0,0,1,0,12,2,10,0
Oneida,1999,13,1,0,0,0,1,12,1,11,0
Oneida,1998,66,12,0,1,0,11,54,8,43,3
Oneida,1997,57,3,0,0,0,3,54,8,43,3
Oneida,1996,59,3,0,0,0,3,56,14,42,0
Oneida,1995,43,7,0,0,1,6,36,5,31,0
Oneida,1994,59,7,0,1,0,6,52,5,44,3
Oneida,1993,44,3,0,1,0,2,41,8,30,3
Oneida,1992,45,1,0,0,0,1,44,4,38,2
Oneida,1991,44,2,0,0,0,2,42,5,36,1
Oneida,1990,49,4,0,0,0,4,45,11,33,1
Oneida,2015,13,1,0,1,0,0,12,0,12,0
Oneida,2014,18,2,0,2,0,0,16,0,16,0
Oneida,2013,16,1,0,0,0,1,15,1,14,0
Oneida,2012,23,0,0,0,0,0,23,3,20,0
Oneida,2011,17,1,0,0,1,0,16,1,15,0
Oneida,2010,15,0,0,0,0,0,15,1,14,0
Oneida,2009,28,0,0,0,0,0,28,2,26,0
Oneida,2008,21,1,0,1,0,0,20,3,17,0
Oneida,2007,41,0,0,0,0,0,41,2,39,0
Oneida,2006,28,0,0,0,0,0,28,3,25,0
Oneida,2005,28,0,0,0,0,0,28,2,26,0
Oneida,2004,20,1,0,1,0,0,19,0,19,0
Oneida,2003,19,0,0,0,0,0,19,0,19,0
Oneida,2002,27,1,0,0,0,1,26,1,25,0
Oneida,2001,28,2,0,0,0,2,26,3,22,1
Oneida,2000,22,0,0,0,0,0,22,0,22,0
Oneida,1999,25,0,0,0,0,0,25,2,23,0
Oneida,1998,6,0,0,0,0,0,6,0,6,0
Oneida,1997,7,0,0,0,0,0,7,0,7,0
Oneida,1996,19,0,0,0,0,0,19,1,18,0
Oneida,1995,24,0,0,0,0,0,24,1,23,0
Oneida,1994,31,0,0,0,0,0,31,1,30,0
Oneida,1993,42,0,0,0,0,0,42,0,41,1
Oneida,1992,32,0,0,0,0,0,32,2,30,0
Oneida,1991,8,0,0,0,0,0,8,1,7,0
Oneida,1990,17,0,0,0,0,0,17,0,17,0
Oneida,2015,2548,349,6,44,87,212,2199,443,1663,93
Oneida,2014,2775,390,6,22,125,237,2385,432,1846,107
Oneida,2013,2890,361,7,27,102,225,2529,449,1998,82
Oneida,2012,3116,406,1,23,127,255,2710,590,2018,102
Oneida,2011,2890,384,4,17,104,259,2506,616,1815,75
Oneida,2010,3147,419,2,26,148,243,2728,579,2067,82
Oneida,2009,3079,483,5,18,150,310,2596,509,2009,78
Oneida,2008,3307,491,4,21,186,280,2816,741,1953,122
Oneida,2007,3319,436,5,21,144,266,2883,750,1971,162
Oneida,2006,3250,435,6,20,140,269,2815,764,1896,155
Oneida,2005,2940,268,8,18,133,109,2672,619,1967,86
Oneida,2004,2792,286,5,16,139,126,2506,605,1740,161
Oneida,2003,2665,385,7,19,186,173,2280,744,1392,144
Oneida,2002,3168,365,5,21,190,149,2803,790,1866,147
Oneida,2001,2825,307,7,29,188,83,2518,641,1725,152
Oneida,2000,2796,287,8,18,179,82,2509,601,1755,153
Oneida,1999,2811,202,4,14,115,69,2609,552,1887,170
Oneida,1998,3185,241,5,30,149,57,2944,603,2091,250
Oneida,1997,3076,222,6,17,154,45,2854,570,2061,223
Oneida,1996,3266,198,8,25,116,49,3068,637,2199,232
Oneida,1995,3212,188,10,13,124,41,3024,600,2184,240
Oneida,1994,3193,197,12,21,127,37,2996,680,2203,113
Oneida,1993,3848,273,14,24,170,65,3575,681,2634,260
Oneida,1992,4452,289,5,34,160,90,4163,907,2969,287
Oneida,1991,4002,258,11,31,162,54,3744,949,2525,270
Oneida,1990,3361,207,6,15,136,50,3154,871,2020,263
Oneida,2015,20,0,0,0,0,0,20,4,16,0
Oneida,2014,18,1,0,0,0,1,17,2,15,0
Oneida,2013,23,2,0,0,1,1,21,4,17,0
Oneida,2012,28,3,0,0,0,3,25,5,19,1
Oneida,2011,19,1,0,0,0,1,18,5,12,1
Oneida,2010,20,0,0,0,0,0,20,7,13,0
Oneida,2009,18,1,0,0,0,1,17,3,14,0
Oneida,2008,19,2,0,1,0,1,17,7,9,1
Oneida,2007,25,1,0,0,0,1,24,7,17,0
Oneida,2006,18,1,0,1,0,0,17,2,14,1
Oneida,2005,33,1,0,0,0,1,32,2,30,0
Oneida,2004,29,0,0,0,0,0,29,7,22,0
Oneida,2003,21,0,0,0,0,0,21,3,17,1
Oneida,2002,30,7,0,0,0,7,23,7,15,1
Oneida,2001,27,4,0,0,0,4,23,2,21,0
Oneida,2000,23,2,0,0,0,2,21,2,17,2
Oneida,1999,30,4,0,0,0,4,26,7,19,0
Oneida,1998,36,1,0,0,0,1,35,6,27,2
Oneida,1997,31,2,0,0,0,2,29,4,25,0
Oneida,1996,30,6,0,0,2,4,24,9,15,0
Oneida,1995,41,11,0,1,2,8,30,6,24,0
Oneida,1994,38,5,0,0,0,5,33,14,18,1
Oneida,1993,4,1,0,0,0,1,3,2,1,0
Oneida,1992,4,0,0,0,0,0,4,1,3,0
Oneida,1991,5,3,0,0,0,3,2,1,1,0
Oneida,1990,7,0,0,0,0,0,7,4,1,2
Oneida,1992,3,0,0,0,0,0,3,1,2,0
Oneida,1991,6,0,0,0,0,0,6,2,4,0
Oneida,1990,4,0,0,0,0,0,4,0,4,0
Oneida,2015,31,3,0,1,0,2,28,3,25,0
Oneida,2014,46,5,0,0,1,4,41,10,29,2
Oneida,2013,40,4,0,0,0,4,36,14,21,1
Oneida,2012,38,7,0,0,0,7,31,9,20,2
Oneida,2011,37,7,0,0,0,7,30,6,24,0
Oneida,2010,41,6,0,0,0,6,35,7,28,0
Oneida,2009,61,10,0,0,0,10,51,11,38,2
Oneida,2008,61,12,0,0,1,11,49,8,38,3
Oneida,2007,78,15,0,0,1,14,63,14,46,3
Oneida,2006,55,14,0,0,2,12,41,6,34,1
Oneida,2005,50,6,0,0,1,5,44,8,35,1
Oneida,2004,47,7,0,0,4,3,40,10,28,2
Oneida,2003,85,7,0,0,0,7,78,6,68,4
Oneida,2002,67,3,0,0,0,3,64,10,52,2
Oneida,2001,61,6,0,0,1,5,55,9,44,2
Oneida,2000,67,7,0,0,0,7,60,13,41,6
St Lawrence,2011,,,,,,,,,,
Oneida,1999,71,7,0,0,0,7,64,11,51,2
Oneida,1998,82,12,0,1,0,11,70,12,50,8
Oneida,1997,86,12,0,0,3,9,74,12,58,4
Oneida,1996,82,7,0,0,0,7,75,16,57,2
Oneida,1995,81,11,1,0,0,10,70,22,48,0
Oneida,1994,99,11,0,2,1,8,88,8,74,6
Oneida,1993,107,14,0,0,1,13,93,24,65,4
Oneida,1992,68,8,0,1,0,7,60,15,44,1
Oneida,1991,85,7,0,0,0,7,78,18,56,4
Oneida,1990,66,1,0,0,0,1,65,18,46,1
Oneida,2015,83,0,0,0,0,0,83,12,71,0
Oneida,2014,71,0,0,0,0,0,71,16,55,0
Oneida,2013,77,0,0,0,0,0,77,13,61,3
Oneida,2012,129,1,0,0,1,0,128,16,103,9
Oneida,2011,103,1,0,0,0,1,102,22,77,3
Oneida,2010,81,4,0,1,1,2,77,19,53,5
Oneida,2009,99,2,0,0,1,1,97,11,85,1
Oneida,2008,97,0,0,0,0,0,97,14,78,5
Oneida,2007,50,2,0,1,0,1,48,9,36,3
Oneida,2006,41,1,0,0,0,1,40,6,33,1
Oneida,2005,68,1,0,0,0,1,67,14,50,3
Oneida,2004,66,8,0,0,1,7,58,14,44,0
Oneida,2003,63,4,0,2,1,1,59,15,43,1
Oneida,2002,64,5,0,0,0,5,59,11,44,4
Oneida,2001,77,2,0,0,0,2,75,3,71,1
Oneida,2000,90,5,0,0,0,5,85,10,73,2
Oneida,1999,79,5,0,0,0,5,74,9,62,3
Oneida,1998,82,3,0,0,1,2,79,19,59,1
Oneida,1997,76,7,0,0,0,7,69,15,51,3
Oneida,1996,62,6,0,0,0,6,56,12,42,2
Oneida,1995,67,2,0,0,0,2,65,11,52,2
Oneida,1994,78,3,0,0,0,3,75,16,58,1
Oneida,1993,83,3,0,0,0,3,80,21,59,0
Oneida,1992,50,1,0,0,0,1,49,7,40,2
Oneida,1991,76,3,0,0,0,3,73,11,60,2
Oneida,1990,57,5,0,0,0,5,52,7,36,9
Oneida,2015,,,,,,,,,,
Oneida,2014,37,1,0,0,1,0,36,4,32,0
Oneida,2013,10,1,0,0,1,0,9,4,4,1
Oneida,2012,31,3,0,0,0,3,28,4,24,0
Oneida,2011,57,3,0,0,1,2,54,8,40,6
Oneida,2010,56,5,0,0,3,2,51,2,49,0
Oneida,2009,63,5,0,0,1,4,58,8,48,2
Oneida,2008,81,1,0,0,1,0,80,17,60,3
Oneida,2007,164,6,0,0,3,3,158,35,118,5
Oneida,2006,81,3,0,0,2,1,78,14,60,4
Oneida,2005,20,2,0,0,0,2,18,1,17,0
Oneida,2004,,,,,,,,,,
Oneida,2003,76,17,0,0,0,17,59,6,52,1
Oneida,2002,100,19,0,0,2,17,81,17,60,4
Oneida,2001,35,4,0,0,0,4,31,8,21,2
Oneida,2000,45,7,0,0,1,6,38,9,26,3
Oneida,1999,53,14,1,0,0,13,39,11,27,1
Oneida,1998,81,9,0,0,1,8,72,24,42,6
Oneida,1997,58,7,0,1,2,4,51,12,34,5
Oneida,1996,79,15,0,0,1,14,64,16,44,4
Oneida,1995,103,10,0,0,2,8,93,28,50,15
Oneida,1994,103,18,0,1,3,14,85,25,56,4
Oneida,1993,60,0,0,0,0,0,60,23,35,2
Oneida,1992,63,0,0,0,0,0,63,20,35,8
Oneida,1991,70,0,0,0,0,0,70,15,54,1
Oneida,1990,63,0,0,0,0,0,63,16,46,1
Oneida,2015,5452,583,7,141,110,325,4869,883,3816,170
Oneida,2014,5766,560,9,41,152,358,5206,1050,3984,172
Oneida,2013,5988,537,13,45,136,343,5451,1055,4227,169
Oneida,2012,6389,595,2,43,164,386,5794,1212,4387,195
Oneida,2011,5938,550,7,36,130,377,5388,1233,4004,151
Oneida,2010,6238,587,7,46,175,359,5651,1208,4277,166
Oneida,2009,6565,644,8,43,178,415,5921,1091,4688,142
Oneida,2008,6610,672,9,48,216,399,5938,1314,4415,209
Oneida,2007,6915,700,10,38,173,479,6215,1479,4467,269
Oneida,2006,6369,664,10,36,162,456,5705,1390,4056,259
Oneida,2005,6301,514,10,57,156,291,5787,1161,4424,202
Oneida,2004,6398,546,6,63,168,309,5852,1273,4302,277
Oneida,2003,6394,700,9,75,222,394,5694,1424,4000,270
Oneida,2002,6787,689,6,68,237,378,6098,1507,4343,248
Oneida,2001,6726,602,11,76,223,292,6124,1339,4503,282
Oneida,2000,6451,577,10,58,201,308,5874,1333,4267,274
Oneida,1999,6588,523,8,49,153,313,6065,1158,4597,310
Oneida,1998,7237,630,6,76,184,364,6607,1504,4726,377
Oneida,1997,7587,693,7,71,210,405,6894,1526,5037,331
Oneida,1996,7993,619,11,57,161,390,7374,1562,5446,366
Oneida,1995,8044,617,14,51,184,368,7427,1642,5407,378
Oneida,1994,7896,571,16,81,166,308,7325,1675,5380,270
Oneida,1993,8240,601,17,65,197,322,7639,1626,5618,395
Oneida,1992,9140,617,5,68,205,339,8523,1842,6290,391
Oneida,1991,9233,489,13,57,202,217,8744,2090,6262,392
Oneida,1990,7748,388,7,34,152,195,7360,1834,5100,426
Onondaga,2015,69,1,0,0,1,0,68,6,62,0
Onondaga,2014,66,1,0,0,0,1,65,1,60,4
Onondaga,2013,93,5,0,0,1,4,88,10,77,1
Onondaga,2012,105,3,0,0,0,3,102,21,80,1
Onondaga,2011,125,5,0,1,1,3,120,23,94,3
Onondaga,2010,145,5,0,1,1,3,140,20,114,6
Onondaga,2009,180,8,0,0,1,7,172,30,138,4
Onondaga,2008,187,11,0,0,2,9,176,13,160,3
Onondaga,2007,173,9,0,1,1,7,164,18,142,4
Onondaga,2006,234,8,0,0,1,7,226,26,191,9
Onondaga,2005,237,12,0,0,0,12,225,23,199,3
Onondaga,2004,214,20,0,0,5,15,194,32,152,10
Onondaga,2003,142,8,0,0,1,7,134,26,105,3
Onondaga,2002,206,6,0,0,0,6,200,25,169,6
Onondaga,2001,198,16,0,1,2,13,182,26,147,9
Onondaga,2000,212,19,0,2,1,16,193,21,161,11
Onondaga,1999,174,14,0,4,1,9,160,24,131,5
Onondaga,1998,201,12,0,0,1,11,189,20,162,7
Onondaga,1997,215,13,0,0,2,11,202,30,164,8
Onondaga,1996,226,8,0,0,1,7,218,41,173,4
Onondaga,1995,240,13,0,3,2,8,227,35,181,11
Onondaga,1994,270,11,0,3,2,6,259,44,205,10
Onondaga,1993,261,5,1,0,2,2,256,53,192,11
Onondaga,1992,223,1,0,1,0,0,222,38,179,5
Onondaga,1991,218,5,0,0,2,3,213,28,176,9
Onondaga,1990,198,11,0,4,1,6,187,24,158,5
Onondaga,2015,437,27,0,6,7,14,410,26,377,7
Onondaga,2014,483,13,0,0,3,10,470,35,429,6
Onondaga,2013,362,14,0,1,0,13,348,36,307,5
Onondaga,2012,334,20,0,1,3,16,314,39,262,13
Onondaga,2011,323,9,0,0,1,8,314,27,275,12
Onondaga,2010,317,14,0,0,4,10,303,38,260,5
Onondaga,2009,315,10,0,0,3,7,305,42,257,6
Onondaga,2008,300,7,0,0,3,4,293,38,249,6
Onondaga,2007,221,13,0,1,4,8,208,30,166,12
Onondaga,2006,299,13,0,0,3,10,286,52,218,16
Onondaga,2005,232,7,0,0,2,5,225,18,200,7
Onondaga,2004,290,9,1,0,2,6,281,28,247,6
Onondaga,2003,358,11,0,0,2,9,347,37,301,9
Onondaga,2002,366,23,0,0,7,16,343,32,307,4
Onondaga,2001,382,14,0,0,5,9,368,46,309,13
Onondaga,2000,298,12,0,0,2,10,286,41,232,13
Onondaga,1999,358,13,0,1,7,5,345,42,293,10
Onondaga,1998,490,22,0,1,5,16,468,79,384,5
Onondaga,1997,554,34,0,1,3,30,520,86,422,12
Onondaga,1996,507,32,0,1,5,26,475,75,388,12
Onondaga,1995,333,6,0,0,2,4,327,69,252,6
Onondaga,1994,342,6,0,0,2,4,336,43,282,11
Onondaga,1993,250,5,0,0,1,4,245,25,217,3
Onondaga,1992,181,8,0,0,3,5,173,12,156,5
Onondaga,1991,434,6,0,1,1,4,428,51,373,4
Onondaga,1990,329,5,0,0,2,3,324,45,275,4
Onondaga,2015,340,15,0,0,5,10,325,36,278,11
Onondaga,2014,495,18,0,1,4,13,477,54,417,6
Onondaga,2013,452,12,0,0,2,10,440,45,393,2
Onondaga,2012,288,7,0,1,2,4,281,26,245,10
Onondaga,2011,381,5,0,0,3,2,376,56,316,4
Onondaga,2010,531,13,0,0,5,8,518,59,447,12
Onondaga,2009,579,18,0,0,5,13,561,68,478,15
Onondaga,2008,492,10,0,1,4,5,482,65,404,13
Onondaga,2007,459,8,0,0,3,5,451,65,374,12
Onondaga,2006,474,25,0,0,11,14,449,70,367,12
Onondaga,2005,553,11,0,1,2,8,542,50,485,7
Onondaga,2004,512,7,0,0,2,5,505,76,418,11
Onondaga,2003,576,9,0,0,1,8,567,101,436,30
Onondaga,2002,826,29,0,1,12,16,797,70,694,33
Onondaga,2001,681,29,0,1,8,20,652,117,506,29
Onondaga,2000,481,30,0,0,3,27,451,91,344,16
Onondaga,1999,299,15,0,0,1,14,284,42,237,5
Onondaga,1998,235,13,0,0,0,13,222,31,186,5
Onondaga,1997,271,8,0,0,0,8,263,32,227,4
Onondaga,1996,332,13,0,0,2,11,319,42,270,7
Onondaga,1995,343,26,0,0,4,22,317,45,265,7
Onondaga,1994,429,25,0,0,0,25,404,63,326,15
Onondaga,1993,489,37,0,1,4,32,452,82,358,12
Onondaga,1992,335,29,0,0,1,28,306,58,239,9
Onondaga,1991,310,35,0,0,3,32,275,43,226,6
Onondaga,1990,234,3,0,0,2,1,231,31,197,3
Onondaga,2015,,,,,,,,,,
Onondaga,2014,,,,,,,,,,
Onondaga,2013,,,,,,,,,,
Onondaga,2012,,,,,,,,,,
Onondaga,2011,,,,,,,,,,
Onondaga,2010,,,,,,,,,,
Onondaga,2009,,,,,,,,,,
Onondaga,2008,182,14,0,1,3,10,168,37,126,5
Onondaga,2007,422,27,0,3,7,17,395,66,318,11
Onondaga,2006,518,16,0,1,7,8,502,96,392,14
Onondaga,2005,402,20,0,1,7,12,382,89,270,23
Onondaga,2004,371,18,1,3,9,5,353,66,269,18
Onondaga,2003,444,7,0,0,4,3,437,57,378,2
Onondaga,2002,444,11,0,1,7,3,433,77,352,4
Onondaga,2001,427,10,0,0,10,0,417,87,322,8
Onondaga,2000,386,6,0,1,5,0,380,82,297,1
Onondaga,1999,417,9,0,0,3,6,408,70,335,3
Onondaga,1998,480,15,0,0,8,7,465,103,360,2
Onondaga,1997,534,14,0,4,5,5,520,120,400,0
Onondaga,1996,668,5,0,0,4,1,663,138,523,2
Onondaga,1995,632,1,0,0,1,0,631,115,514,2
Onondaga,1994,601,4,0,1,0,3,597,94,503,0
Onondaga,1993,669,32,0,3,9,20,637,115,522,0
Onondaga,1992,575,32,0,1,7,24,543,115,428,0
Onondaga,1991,593,7,0,0,1,6,586,95,484,7
Onondaga,1990,708,30,0,0,3,27,678,102,565,11
Onondaga,2015,456,22,0,0,11,11,434,43,385,6
Onondaga,2014,707,22,0,2,7,13,685,97,577,11
Onondaga,2013,735,20,0,0,10,10,715,85,618,12
Onondaga,2012,645,29,0,2,10,17,616,92,502,22
Onondaga,2011,755,33,0,1,13,19,722,89,613,20
Onondaga,2010,629,37,1,1,14,21,592,81,492,19
Onondaga,2009,613,25,0,1,11,13,588,73,497,18
Onondaga,2008,538,28,0,2,8,18,510,70,420,20
Onondaga,2007,581,34,1,3,12,18,547,96,424,27
Onondaga,2006,576,24,0,0,16,8,552,95,436,21
Onondaga,2005,596,38,0,0,18,20,558,72,475,11
Onondaga,2004,626,25,0,3,6,16,601,115,476,10
Onondaga,2003,699,43,0,2,18,23,656,127,509,20
Onondaga,2002,707,24,0,2,8,14,683,113,532,38
Onondaga,2001,878,24,0,3,12,9,854,129,681,44
Onondaga,2000,954,29,0,0,11,18,925,116,770,39
Onondaga,1999,961,27,1,1,9,16,934,132,766,36
Onondaga,1998,1014,21,0,0,13,8,993,189,774,30
Onondaga,1997,1065,23,0,1,13,9,1042,152,848,42
Onondaga,1996,992,22,0,1,14,7,970,165,772,33
Onondaga,1995,979,26,0,0,12,14,953,172,735,46
Onondaga,1994,1101,26,0,0,12,14,1075,158,866,51
Onondaga,1993,1088,14,0,1,9,4,1074,202,850,22
Onondaga,1992,1152,29,1,3,19,6,1123,184,918,21
Onondaga,1991,1182,28,0,3,16,9,1154,167,948,39
Onondaga,1990,1145,17,0,3,8,6,1128,164,938,26
Onondaga,2015,,,,,,,,,,
Onondaga,2014,213,7,0,0,1,6,206,29,171,6
Onondaga,2013,155,8,0,0,4,4,147,19,121,7
Onondaga,2012,220,17,0,0,4,13,203,30,164,9
Onondaga,2011,235,8,0,1,2,5,227,17,201,9
Onondaga,2010,174,9,0,0,4,5,165,25,132,8
Onondaga,2009,177,3,0,0,0,3,174,23,144,7
St Lawrence,2010,,,,,,,,,,
Onondaga,2008,186,14,0,0,7,7,172,21,143,8
Onondaga,2007,134,21,0,0,3,18,113,15,94,4
Onondaga,2006,160,14,0,1,7,6,146,12,129,5
Onondaga,2005,182,10,0,0,1,9,172,21,142,9
Onondaga,2004,220,12,0,0,6,6,208,31,170,7
Onondaga,2003,256,13,0,1,5,7,243,30,200,13
Onondaga,2002,119,8,0,1,5,2,111,20,81,10
Onondaga,2001,123,6,0,0,4,2,117,22,92,3
Onondaga,2000,137,7,0,1,0,6,130,11,114,5
Onondaga,1999,154,6,0,0,1,5,148,24,116,8
Onondaga,1998,161,11,0,0,2,9,150,23,123,4
Onondaga,1997,177,3,0,0,1,2,174,38,132,4
Onondaga,1996,219,4,0,1,0,3,215,35,176,4
Onondaga,1995,174,4,0,1,0,3,170,31,130,9
Onondaga,1994,160,11,0,1,5,5,149,32,104,13
Onondaga,1993,144,2,0,1,0,1,142,32,99,11
Onondaga,1992,123,4,1,0,0,3,119,24,88,7
Onondaga,1991,212,5,0,0,2,3,207,41,162,4
Onondaga,1990,201,11,0,1,3,7,190,50,127,13
Onondaga,2015,247,7,0,0,1,6,240,25,210,5
Onondaga,2014,248,4,0,0,2,2,244,16,221,7
Onondaga,2013,258,7,0,0,2,5,251,21,222,8
Onondaga,2012,226,6,0,0,1,5,220,25,195,0
Onondaga,2011,204,1,0,0,0,1,203,24,172,7
Onondaga,2010,233,7,0,0,2,5,226,28,197,1
Onondaga,2009,201,3,0,0,2,1,198,28,159,11
Onondaga,2008,224,5,0,0,4,1,219,29,186,4
Onondaga,2007,215,5,0,0,3,2,210,24,182,4
Onondaga,2006,200,5,0,0,1,4,195,30,160,5
Onondaga,2005,203,9,0,0,5,4,194,34,154,6
Onondaga,2004,191,3,0,0,1,2,188,20,159,9
Onondaga,2003,251,7,0,0,3,4,244,35,202,7
Onondaga,2002,210,7,0,0,6,1,203,26,169,8
Onondaga,2001,228,4,1,0,3,0,224,39,171,14
Onondaga,2000,176,1,0,0,0,1,175,27,140,8
Onondaga,1999,190,4,0,0,3,1,186,41,133,12
Onondaga,1998,203,6,0,0,5,1,197,39,153,5
Onondaga,1997,307,3,0,0,3,0,304,67,229,8
Onondaga,1996,341,6,0,1,1,4,335,66,253,16
Onondaga,1995,290,5,0,2,2,1,285,63,220,2
Onondaga,1994,282,5,0,0,3,2,277,47,225,5
Onondaga,1993,339,7,0,2,1,4,332,73,251,8
Onondaga,1992,393,6,0,0,5,1,387,72,312,3
Onondaga,1991,379,8,0,0,6,2,371,55,307,9
Onondaga,1990,391,11,0,0,5,6,380,41,333,6
Onondaga,2015,2,0,0,0,0,0,2,0,2,0
Onondaga,2014,6,0,0,0,0,0,6,0,5,1
Onondaga,2013,3,1,0,0,0,1,2,0,2,0
Onondaga,2012,,,,,,,,,,
Onondaga,2011,4,0,0,0,0,0,4,1,2,1
Onondaga,2010,3,0,0,0,0,0,3,1,2,0
Onondaga,2009,0,0,0,0,0,0,0,0,0,0
Onondaga,2008,6,0,0,0,0,0,6,1,5,0
Onondaga,2007,11,0,0,0,0,0,11,4,7,0
Onondaga,2006,13,0,0,0,0,0,13,3,10,0
Onondaga,2005,7,0,0,0,0,0,7,0,7,0
Onondaga,2004,8,0,0,0,0,0,8,0,8,0
Onondaga,2003,5,0,0,0,0,0,5,0,5,0
